APPLICATION_NUMBER,APPLICATION_DATE,CUSTOMER_TYPE,CALCULATION_TYPE,CUSTOMER_DOB,CUSTOMER_AGE,CO_APPLICANT_DOB,CO_APPLICANT_AGE,FINANCE_AMOUNT,TENURE_IN_MONTH,TENURE_IN_YEAR,PARTIAL_FINANCE_AMOUNT,PARTIAL_TENURE,PREMIUM,CREATED_ON
25157107125,2025-06-03,CUSTOMER,FULL,1985-11-29,39,NULL,-1,530000,48,4,0,0,8318,"2025-06-04 15:16:24"
25156407334,2025-05-22,CUSTOMER,"PARTIAL TENURE",1973-04-10,52,NULL,-1,250000,48,4,0,2,7147,"2025-06-04 15:16:21"
25157293228,2025-06-04,CUSTOMER,FULL,1965-02-25,60,NULL,0,906526,84,7,0,0,149224,"2025-06-04 15:16:07"
25156769950,2025-06-02,CUSTOMER,FULL,2002-02-04,23,NULL,-1,125000,18,2,0,0,796,"2025-06-04 15:15:23"
25156768101,2025-06-02,CUSTOMER,FULL,1999-08-14,25,NULL,-1,313000,36,3,0,0,2567,"2025-06-04 15:15:20"
25157293600,2025-06-04,CUSTOMER,FULL,1996-01-01,29,1995-01-01,30,600000,48,4,0,0,5827,"2025-06-04 15:15:07"
25156133296,2025-06-03,CUSTOMER,FULL,1974-05-08,51,NULL,-1,250000,23,2,0,0,7606,"2025-06-04 15:15:04"
7808966600,2025-06-02,CUSTOMER,FULL,1993-11-27,31,1975-02-06,50,520000,48,4,0,0,6020,"2025-06-04 15:14:59"
7808882702,2025-06-04,CUSTOMER,FULL,1995-06-01,30,1957-01-01,68,535000,48,4,0,0,5329,"2025-06-04 15:14:34"
25156783805,2025-06-03,CUSTOMER,FULL,1988-01-01,37,NULL,-1,400000,60,5,0,0,6509,"2025-06-04 15:13:51"
25157294637,2025-06-04,CUSTOMER,FULL,1998-07-20,26,NULL,0,1000000,60,5,0,0,11364,"2025-06-04 15:13:51"
7808793411,2025-06-03,CUSTOMER,FULL,1988-07-10,36,1979-01-01,46,300000,59,5,0,0,5087,"2025-06-04 15:12:35"
25156773460,2025-06-02,CUSTOMER,FULL,2002-05-07,23,NULL,-1,420000,59,5,0,0,4535,"2025-06-04 15:12:08"
25156781287,2025-06-03,CUSTOMER,FULL,2004-01-24,21,1963-01-01,62,755000,60,5,0,0,7894,"2025-06-04 15:12:00"
25156785553,2025-06-03,CUSTOMER,FULL,2004-01-01,21,1969-01-01,56,134000,24,2,0,0,883,"2025-06-04 15:11:47"
25156768112,2025-06-02,CUSTOMER,FULL,1988-01-01,37,1998-06-01,27,500000,58,5,0,0,8137,"2025-06-04 15:11:39"
7808982531,2025-05-22,CUSTOMER,FULL,1997-07-03,27,1993-01-01,32,592000,60,5,0,0,6483,"2025-06-04 15:11:25"
25157296195,2025-06-04,CUSTOMER,FULL,1991-05-10,34,1992-04-18,33,550000,48,4,0,0,6406,"2025-06-04 15:10:18"
25156740877,2025-05-30,CUSTOMER,FULL,2004-04-19,21,NULL,-1,450000,36,3,0,0,3537,"2025-06-04 15:09:50"
25156399361,2025-05-22,CUSTOMER,FULL,1991-07-01,33,2003-04-02,22,1500000,35,3,0,0,15594,"2025-06-04 15:09:45"
7808006201,2025-06-03,CUSTOMER,FULL,1982-07-07,42,NULL,-1,959901,72,6,0,0,29348,"2025-06-04 15:09:44"
25157292536,2025-06-03,CUSTOMER,FULL,1983-02-15,42,NULL,-1,325000,42,4,0,0,6570,"2025-06-04 15:09:34"
7808976237,2025-05-30,CUSTOMER,FULL,1972-07-06,52,1978-05-06,47,1150000,60,5,0,0,68678,"2025-06-04 15:09:26"
25157298214,2025-06-04,CUSTOMER,FULL,1991-01-01,34,NULL,0,590000,48,4,0,0,6872,"2025-06-04 15:09:16"
25157298765,2025-06-04,CUSTOMER,FULL,1982-01-01,43,NULL,0,150000,10,1,0,0,1029,"2025-06-04 15:09:15"
25156370372,2025-05-20,CUSTOMER,FULL,1985-06-29,39,1987-01-01,38,510000,47,4,0,0,8913,"2025-06-04 15:09:13"
7808972267,2025-06-03,CUSTOMER,FULL,1996-02-10,29,1965-02-15,60,1800000,84,7,0,0,29949,"2025-06-04 15:08:52"
8800011331,2025-06-04,CUSTOMER,FULL,1998-10-07,26,1998-05-22,27,361000,60,5,0,0,3915,"2025-06-04 15:07:57"
25157299826,2025-06-04,CUSTOMER,FULL,1977-04-05,48,1978-01-01,47,590000,58,5,0,0,24361,"2025-06-04 15:07:34"
25157014615,2025-06-03,CUSTOMER,FULL,1992-04-20,33,NULL,-1,800000,60,5,0,0,10422,"2025-06-04 15:07:26"
25156387009,2025-05-21,CUSTOMER,FULL,1980-08-24,44,NULL,-1,559500,60,5,0,0,15621,"2025-06-04 15:07:09"
25157292736,2025-06-04,CUSTOMER,FULL,1997-11-21,27,1982-08-04,42,630000,36,3,0,0,4974,"2025-06-04 15:07:09"
7808953211,2025-06-04,CUSTOMER,FULL,1988-06-02,37,1982-01-01,43,700000,60,5,0,0,11391,"2025-06-04 15:07:09"
25156738039,2025-05-30,CUSTOMER,FULL,2000-03-15,25,NULL,-1,500000,43,4,0,0,4661,"2025-06-04 15:07:04"
25157297137,2025-06-04,CUSTOMER,FULL,1981-01-01,44,1973-01-01,52,327000,42,4,0,0,7764,"2025-06-04 15:06:47"
25157298196,2025-06-04,CUSTOMER,FULL,1988-12-03,36,NULL,0,150000,24,2,0,0,1345,"2025-06-04 15:06:20"
25157301708,2025-06-04,CUSTOMER,FULL,1995-01-01,30,NULL,0,230000,24,2,0,0,1702,"2025-06-04 15:06:05"
7808314395,2025-06-04,CUSTOMER,FULL,2001-05-01,24,1998-06-04,27,140000,18,2,0,0,974,"2025-06-04 15:06:01"
7808952901,2025-06-03,CUSTOMER,FULL,1999-08-05,25,NULL,-1,470000,84,7,0,0,6484,"2025-06-04 15:05:57"
7808975643,2025-06-03,CUSTOMER,FULL,1999-04-06,26,1970-12-06,54,612000,60,5,0,0,6637,"2025-06-04 15:05:39"
25156446212,2025-06-03,CUSTOMER,FULL,1989-07-07,35,NULL,-1,500000,60,5,0,0,7228,"2025-06-04 15:05:34"
25156682433,2025-05-29,CUSTOMER,FULL,1980-01-01,45,NULL,-1,415000,46,4,0,0,10661,"2025-06-04 15:04:43"
25157306077,2025-06-04,CUSTOMER,FULL,2006-01-01,19,1991-01-01,34,800000,60,5,0,0,8072,"2025-06-04 15:04:38"
25157302165,2025-06-04,CUSTOMER,FULL,1995-03-20,30,NULL,0,290000,48,4,0,0,3265,"2025-06-04 15:04:18"
25157305813,2025-06-04,CUSTOMER,FULL,1985-01-01,40,1985-01-17,40,595000,48,4,0,0,10448,"2025-06-04 15:04:14"
25157299695,2025-06-04,CUSTOMER,FULL,1991-01-20,34,1965-02-01,60,500000,48,4,0,0,5824,"2025-06-04 15:03:27"
25157303422,2025-06-04,CUSTOMER,FULL,1996-04-15,29,NULL,0,375000,36,3,0,0,3479,"2025-06-04 15:03:26"
25157014243,2025-06-03,CUSTOMER,FULL,1990-07-12,34,NULL,-1,475000,60,5,0,0,6413,"2025-06-04 15:02:45"
25156457450,2025-05-27,CUSTOMER,FULL,1996-01-01,29,NULL,-1,300000,24,2,0,0,1930,"2025-06-04 15:02:40"
25156243384,2025-05-30,CUSTOMER,FULL,1998-10-11,26,1971-01-01,54,1100000,35,3,0,0,9450,"2025-06-04 15:02:26"
8800033807,2025-06-03,CUSTOMER,FULL,1973-06-10,51,NULL,-1,262000,24,2,0,0,7971,"2025-06-04 15:02:23"
25157275627,2025-06-04,CUSTOMER,FULL,1997-03-30,28,NULL,0,250000,47,4,0,0,2384,"2025-06-04 15:02:04"
25157300349,2025-06-04,CUSTOMER,FULL,1967-01-01,58,1958-01-01,67,500000,24,2,0,0,23363,"2025-06-04 15:01:59"
25156766166,2025-06-02,CUSTOMER,FULL,1994-07-04,30,1990-01-01,35,166000,24,2,0,0,1235,"2025-06-04 15:01:40"
25157304537,2025-06-04,CUSTOMER,FULL,1980-02-04,45,NULL,0,900000,84,7,0,0,41280,"2025-06-04 15:01:34"
25157304520,2025-06-04,CUSTOMER,FULL,1980-10-19,44,NULL,0,544000,36,3,0,0,10412,"2025-06-04 15:01:27"
25157303389,2025-06-04,CUSTOMER,FULL,1999-10-07,25,1983-07-03,41,400000,45,4,0,0,3729,"2025-06-04 15:01:12"
25157303866,2025-06-04,CUSTOMER,FULL,1997-07-10,27,1970-08-10,54,300000,23,2,0,0,2205,"2025-06-04 15:01:10"
7809034265,2025-05-31,CUSTOMER,FULL,1981-05-04,44,NULL,-1,334000,54,5,0,0,9436,"2025-06-04 15:01:08"
7808262251,2025-06-02,CUSTOMER,FULL,1995-04-04,30,1996-01-01,29,290000,36,3,0,0,2413,"2025-06-04 15:01:05"
7809049129,2025-06-03,CUSTOMER,FULL,1990-08-25,34,1991-11-10,33,280000,54,5,0,0,4269,"2025-06-04 15:00:52"
25156567363,2025-05-28,CUSTOMER,FULL,2001-08-16,23,1971-01-01,54,390000,24,2,0,0,2484,"2025-06-04 15:00:51"
7808902015,2025-06-04,CUSTOMER,FULL,2004-09-19,20,NULL,0,695000,60,5,0,0,7480,"2025-06-04 15:00:49"
25156771884,2025-06-02,CUSTOMER,FULL,1984-10-22,40,NULL,-1,335000,54,5,0,0,6922,"2025-06-04 15:00:03"
7808806435,2025-05-24,CUSTOMER,FULL,1973-10-24,51,NULL,-1,200000,24,2,0,0,6085,"2025-06-04 14:59:45"
25156243714,2025-05-16,CUSTOMER,FULL,1997-09-14,27,1975-01-01,50,1247000,85,7,0,0,20101,"2025-06-04 14:59:44"
7808814550,2025-04-27,CUSTOMER,FULL,1997-08-14,27,1978-01-13,47,930000,60,5,0,0,10667,"2025-06-04 14:59:38"
7808903687,2025-06-03,CUSTOMER,FULL,2002-04-26,23,1975-01-01,50,490000,60,5,0,0,5800,"2025-06-04 14:59:35"
25157304684,2025-06-04,CUSTOMER,FULL,1992-08-27,32,NULL,0,270000,42,4,0,0,2951,"2025-06-04 14:59:27"
25156767716,2025-06-02,CUSTOMER,FULL,1984-04-12,41,NULL,-1,250000,35,3,0,0,4187,"2025-06-04 14:59:11"
25157295986,2025-06-04,CUSTOMER,FULL,1990-10-02,34,NULL,0,300000,36,3,0,0,2900,"2025-06-04 14:58:44"
25157303987,2025-06-04,CUSTOMER,FULL,1993-05-26,32,NULL,0,910000,60,5,0,0,11469,"2025-06-04 14:58:37"
25157300419,2025-06-04,CUSTOMER,FULL,2005-10-10,19,NULL,0,800000,24,2,0,0,5070,"2025-06-04 14:58:24"
7808837184,2025-05-31,CUSTOMER,FULL,1989-08-30,35,1988-03-31,37,820000,85,7,0,0,15695,"2025-06-04 14:58:11"
25157304180,2025-06-04,CUSTOMER,FULL,1991-09-15,33,NULL,0,350000,30,3,0,0,3639,"2025-06-04 14:58:02"
7808865446,2025-06-04,CUSTOMER,FULL,1992-05-10,33,NULL,0,350000,36,3,0,0,3639,"2025-06-04 14:57:54"
8800149776,2025-06-04,CUSTOMER,FULL,1997-01-17,28,1995-12-15,29,865000,59,5,0,0,9615,"2025-06-04 14:57:49"
7808965819,2025-05-27,CUSTOMER,FULL,1995-02-12,30,1992-05-18,33,274000,36,3,0,0,2458,"2025-06-04 14:57:38"
7809014803,2025-05-31,CUSTOMER,FULL,1993-01-05,32,NULL,-1,175000,36,3,0,0,1756,"2025-06-04 14:57:22"
25156440569,2025-05-26,CUSTOMER,FULL,1991-06-15,33,NULL,-1,140000,19,2,0,0,1106,"2025-06-04 14:56:59"
25156785195,2025-06-03,CUSTOMER,FULL,1991-02-13,34,1985-06-03,40,960000,47,4,0,0,11181,"2025-06-04 14:56:42"
25156433725,2025-05-25,CUSTOMER,FULL,1982-10-13,42,1988-06-01,36,98000,12,1,0,0,1221,"2025-06-04 14:56:31"
7808962597,2025-06-03,CUSTOMER,FULL,1976-12-27,48,NULL,-1,615927,72,6,0,0,29341,"2025-06-04 14:55:42"
25156783002,2025-06-03,CUSTOMER,FULL,1970-01-01,55,NULL,-1,550000,60,5,0,0,41945,"2025-06-04 14:55:37"
25156750735,2025-05-30,CUSTOMER,FULL,1970-01-01,55,NULL,-1,500000,48,4,0,0,32627,"2025-06-04 14:55:33"
25157291861,2025-06-03,CUSTOMER,FULL,1999-05-10,26,NULL,-1,700000,48,4,0,0,6534,"2025-06-04 14:55:30"
25157086424,2025-06-03,CUSTOMER,FULL,1996-02-25,29,NULL,-1,400000,35,3,0,0,3253,"2025-06-04 14:55:07"
25156388866,2025-05-21,CUSTOMER,FULL,1998-02-28,27,NULL,-1,550000,60,5,0,0,6309,"2025-06-04 14:54:57"
25157298053,2025-06-04,CUSTOMER,FULL,1997-01-24,28,1977-01-01,48,400000,36,3,0,0,3635,"2025-06-04 14:54:41"
25156770794,2025-06-02,CUSTOMER,FULL,1969-01-01,56,NULL,-1,310000,36,3,0,0,19655,"2025-06-04 14:54:18"
7808939097,2025-06-02,CUSTOMER,FULL,1980-10-25,44,NULL,-1,330000,33,3,0,0,7185,"2025-06-04 14:53:36"
7809060561,2025-06-04,CUSTOMER,FULL,1996-04-02,29,NULL,0,310000,60,5,0,0,3966,"2025-06-04 14:53:32"
25156457551,2025-05-27,CUSTOMER,FULL,2000-03-04,25,1976-11-24,48,950000,72,6,0,0,11670,"2025-06-04 14:53:12"
25157302930,2025-06-04,CUSTOMER,FULL,1993-01-01,32,1957-01-01,68,667000,60,5,0,0,8343,"2025-06-04 14:53:04"
25156782989,2025-06-03,CUSTOMER,FULL,1997-12-20,27,NULL,-1,368000,48,4,0,0,3700,"2025-06-04 14:52:54"
7808921928,2025-05-15,CUSTOMER,FULL,2004-09-11,20,1980-01-01,45,350000,36,3,0,0,2920,"2025-06-04 14:52:54"
25156741250,2025-05-30,CUSTOMER,FULL,1983-01-01,42,NULL,-1,100000,24,2,0,0,1246,"2025-06-04 14:52:40"
25156764224,2025-06-02,CUSTOMER,FULL,1999-03-22,26,NULL,-1,580000,60,5,0,0,6290,"2025-06-04 14:52:17"
25157303564,2025-06-04,CUSTOMER,FULL,1998-05-26,27,1974-02-05,51,225000,60,5,0,0,2770,"2025-06-04 14:52:04"
25157302632,2025-06-04,CUSTOMER,FULL,2002-01-01,23,1992-01-01,33,760000,60,5,0,0,8206,"2025-06-04 14:51:59"
7808963812,2025-06-04,CUSTOMER,FULL,1981-01-01,44,NULL,0,350000,36,3,0,0,7620,"2025-06-04 14:51:32"
25157305190,2025-06-04,CUSTOMER,FULL,1994-01-01,31,1987-01-01,38,1800000,36,3,0,0,16440,"2025-06-04 14:51:01"
7808837230,2025-04-25,CUSTOMER,FULL,1998-10-28,26,NULL,-1,890000,60,5,0,0,10114,"2025-06-04 14:50:55"
25157014706,2025-06-03,CUSTOMER,FULL,1977-01-01,48,1998-05-19,27,690000,33,3,0,0,19712,"2025-06-04 14:50:50"
7809007566,2025-06-04,CUSTOMER,FULL,2000-01-01,25,NULL,0,500000,35,3,0,0,3930,"2025-06-04 14:50:11"
25157298343,2025-06-04,CUSTOMER,FULL,2000-04-03,25,NULL,0,400000,36,3,0,0,3144,"2025-06-04 14:49:26"
25156760858,2025-06-01,CUSTOMER,FULL,1980-01-01,45,NULL,-1,650000,60,5,0,0,19973,"2025-06-04 14:49:18"
25155340271,2025-04-07,CUSTOMER,"PARTIAL TENURE",1976-08-15,48,1961-01-01,64,273000,60,5,0,2,5391,"2025-06-04 14:49:15"
7809026275,2025-06-04,CUSTOMER,FULL,1993-04-15,32,1968-05-26,57,230000,24,2,0,0,1763,"2025-06-04 14:48:51"
25156748995,2025-05-30,CUSTOMER,FULL,1984-03-18,41,1988-07-25,36,1200000,60,5,0,0,26650,"2025-06-04 14:48:18"
25157305247,2025-06-04,CUSTOMER,FULL,1988-01-01,37,1953-01-01,72,590000,47,4,0,0,8125,"2025-06-04 14:47:50"
25157304461,2025-06-04,CUSTOMER,FULL,1994-02-05,31,1999-11-17,25,650000,48,4,0,0,6681,"2025-06-04 14:46:41"
8800023533,2025-06-02,CUSTOMER,FULL,1987-01-24,38,1992-05-31,33,185000,48,4,0,0,3017,"2025-06-04 14:46:19"
25157291959,2025-06-03,CUSTOMER,FULL,1995-01-01,30,2004-01-01,21,330000,36,3,0,0,2960,"2025-06-04 14:45:13"
25157298468,2025-06-04,CUSTOMER,FULL,1994-01-01,31,NULL,0,510000,41,4,0,0,5242,"2025-06-04 14:45:05"
7808808569,2025-06-03,CUSTOMER,FULL,1993-01-01,32,NULL,-1,600000,48,4,0,0,7180,"2025-06-04 14:44:57"
25156758404,2025-05-31,CUSTOMER,FULL,1974-07-01,50,1998-07-15,26,270000,36,3,0,0,10578,"2025-06-04 14:44:46"
25157293036,2025-06-04,CUSTOMER,FULL,1994-07-15,30,NULL,0,400000,31,3,0,0,3328,"2025-06-04 14:44:41"
25157303301,2025-06-04,CUSTOMER,FULL,1983-07-05,41,1956-02-04,69,900000,60,5,0,0,19414,"2025-06-04 14:44:18"
25156035448,2025-05-07,CUSTOMER,FULL,1990-01-01,35,NULL,-1,400000,23,2,0,0,3182,"2025-06-04 14:44:01"
25157304984,2025-06-04,CUSTOMER,FULL,1999-09-29,25,NULL,0,331000,36,3,0,0,2715,"2025-06-04 14:43:55"
25156753034,2025-05-31,CUSTOMER,FULL,1985-06-16,39,1996-05-02,29,300000,42,4,0,0,4953,"2025-06-04 14:43:27"
25156785327,2025-06-03,CUSTOMER,FULL,2002-02-06,23,NULL,-1,130000,36,3,0,0,1130,"2025-06-04 14:43:05"
7809050508,2025-06-02,CUSTOMER,FULL,2000-01-01,25,1977-02-07,48,271000,36,3,0,0,2223,"2025-06-04 14:42:49"
25156587919,2025-06-02,CUSTOMER,FULL,1979-10-04,45,1981-09-14,43,669700,48,4,0,0,17204,"2025-06-04 14:42:48"
25157292792,2025-06-03,CUSTOMER,FULL,2003-12-14,21,NULL,-1,330000,36,3,0,0,2613,"2025-06-04 14:42:29"
25156784417,2025-06-03,CUSTOMER,FULL,1996-06-10,28,NULL,-1,1200000,32,3,0,0,10904,"2025-06-04 14:42:15"
7808250501,2025-06-04,CUSTOMER,FULL,1996-01-01,29,NULL,0,150000,24,2,0,0,1106,"2025-06-04 14:41:41"
7808881893,2025-05-23,CUSTOMER,FULL,2000-01-01,25,1980-01-01,45,600000,60,5,0,0,6479,"2025-06-04 14:41:18"
7808953763,2025-05-30,CUSTOMER,FULL,1992-01-01,33,NULL,-1,300000,36,3,0,0,2769,"2025-06-04 14:40:56"
25157292098,2025-06-03,CUSTOMER,FULL,1995-10-10,29,NULL,-1,815750,72,6,0,0,12148,"2025-06-04 14:40:52"
25157304484,2025-06-04,CUSTOMER,FULL,1980-08-30,44,NULL,0,325000,36,3,0,0,6336,"2025-06-04 14:40:51"
25157292523,2025-06-03,CUSTOMER,FULL,2003-07-10,21,1953-01-01,72,940000,59,5,0,0,9828,"2025-06-04 14:40:46"
25157299611,2025-06-04,CUSTOMER,FULL,1983-02-18,42,NULL,0,305000,48,4,0,0,6166,"2025-06-04 14:40:45"
8800054503,2025-05-19,CUSTOMER,FULL,1997-09-01,27,1957-10-01,67,888000,36,3,0,0,7011,"2025-06-04 14:40:05"
25157300832,2025-06-04,CUSTOMER,FULL,1984-01-01,41,NULL,0,500000,47,4,0,0,9081,"2025-06-04 14:40:02"
25156766290,2025-06-02,CUSTOMER,FULL,1988-04-10,37,NULL,-1,705000,48,4,0,0,9709,"2025-06-04 14:39:57"
25155319702,2025-05-19,CUSTOMER,FULL,1972-03-01,53,NULL,-1,300000,36,3,0,0,15237,"2025-06-04 14:39:24"
25156754769,2025-05-31,CUSTOMER,FULL,1992-11-30,32,NULL,-1,650000,60,5,0,0,8131,"2025-06-04 14:39:14"
25157014183,2025-06-03,CUSTOMER,FULL,1979-08-04,45,NULL,-1,600000,36,3,0,0,12603,"2025-06-04 14:39:00"
25156740910,2025-05-30,CUSTOMER,FULL,1982-05-05,43,NULL,-1,350000,31,3,0,0,6138,"2025-06-04 14:38:51"
7809017789,2025-06-04,CUSTOMER,FULL,2004-04-01,21,NULL,0,310000,54,5,0,0,3241,"2025-06-04 14:38:51"
25157304189,2025-06-04,CUSTOMER,FULL,1996-07-01,28,NULL,0,165000,36,3,0,0,1500,"2025-06-04 14:38:29"
25157303113,2025-06-04,CUSTOMER,FULL,1971-01-01,54,1966-01-01,59,380000,36,3,0,0,20874,"2025-06-04 14:38:27"
25157293414,2025-06-04,CUSTOMER,FULL,1982-01-01,43,NULL,0,300000,36,3,0,0,5406,"2025-06-04 14:38:19"
7808753467,2025-05-30,CUSTOMER,FULL,1993-02-24,32,1954-10-10,70,465000,61,6,0,0,6706,"2025-06-04 14:38:14"
25157014279,2025-06-03,CUSTOMER,FULL,1985-08-29,39,NULL,-1,1000000,36,3,0,0,13830,"2025-06-04 14:38:13"
25157298338,2025-06-04,CUSTOMER,FULL,1995-05-14,30,NULL,0,160000,36,3,0,0,1515,"2025-06-04 14:38:10"
25156998119,2025-06-04,CUSTOMER,FULL,1984-01-01,41,1986-01-01,39,539000,60,5,0,0,11627,"2025-06-04 14:37:52"
7808867681,2025-06-02,CUSTOMER,FULL,1981-01-01,44,NULL,-1,450000,43,4,0,0,10520,"2025-06-04 14:37:38"
7809001866,2025-06-04,CUSTOMER,FULL,1978-12-31,46,NULL,0,1000000,84,7,0,0,52097,"2025-06-04 14:37:28"
8800016811,2025-06-04,CUSTOMER,FULL,1992-01-01,33,1970-01-01,55,840000,60,5,0,0,10973,"2025-06-04 14:37:27"
25157298820,2025-06-04,CUSTOMER,FULL,1990-08-17,34,1986-08-09,38,696000,48,4,0,0,8107,"2025-06-04 14:37:09"
25157301180,2025-06-04,CUSTOMER,FULL,1993-11-30,31,NULL,0,758000,60,5,0,0,9124,"2025-06-04 14:37:07"
25157179481,2025-06-03,CUSTOMER,FULL,1981-01-01,44,1985-12-14,39,1000000,60,5,0,0,28250,"2025-06-04 14:36:34"
25156210280,2025-05-15,CUSTOMER,FULL,1990-02-02,35,NULL,-1,738000,56,5,0,0,10668,"2025-06-04 14:36:30"
7808865142,2025-05-20,CUSTOMER,FULL,1994-01-01,31,NULL,-1,1000000,72,6,0,0,15576,"2025-06-04 14:36:14"
25157294734,2025-06-04,CUSTOMER,FULL,1990-03-31,35,NULL,0,180000,36,3,0,0,1829,"2025-06-04 14:36:10"
25157297328,2025-06-04,CUSTOMER,FULL,1980-01-01,45,1988-01-01,37,370000,24,2,0,0,5999,"2025-06-04 14:36:06"
25157303462,2025-06-04,CUSTOMER,FULL,1985-06-01,40,NULL,0,624000,72,6,0,0,14550,"2025-06-04 14:36:03"
25156225533,2025-05-16,CUSTOMER,FULL,1993-01-01,32,2000-01-01,25,660000,49,5,0,0,8256,"2025-06-04 14:35:35"
8800063280,2025-06-02,CUSTOMER,FULL,1980-06-10,44,NULL,-1,560000,36,3,0,0,10719,"2025-06-04 14:35:29"
7809038553,2025-06-04,CUSTOMER,FULL,1999-02-12,26,NULL,0,300000,36,3,0,0,2673,"2025-06-04 14:35:23"
25157300301,2025-06-04,CUSTOMER,FULL,1999-02-24,26,1975-07-25,49,1200000,60,5,0,0,14628,"2025-06-04 14:33:57"
7808968470,2025-06-03,CUSTOMER,FULL,1986-01-01,39,1988-01-01,37,930000,60,5,0,0,18042,"2025-06-04 14:33:43"
25156774072,2025-06-02,CUSTOMER,FULL,1990-01-01,35,NULL,-1,430000,35,3,0,0,4882,"2025-06-04 14:33:13"
7809069753,2025-06-04,CUSTOMER,FULL,2004-02-12,21,1982-04-17,43,600000,47,4,0,0,5502,"2025-06-04 14:33:07"
7808644345,2025-05-25,CUSTOMER,FULL,1996-11-17,28,NULL,-1,300000,9,1,0,0,1013,"2025-06-04 14:32:35"
25157297465,2025-06-04,CUSTOMER,FULL,1981-06-08,43,NULL,0,150000,12,1,0,0,1029,"2025-06-04 14:32:34"
7808871883,2025-06-04,CUSTOMER,FULL,1990-07-03,34,NULL,0,1650000,60,5,0,0,22274,"2025-06-04 14:32:30"
25157300341,2025-06-04,CUSTOMER,FULL,1994-01-01,31,1976-01-01,49,1070000,60,5,0,0,13106,"2025-06-04 14:32:26"
25156697760,2025-05-29,CUSTOMER,FULL,1998-04-14,27,1960-10-05,64,400000,43,4,0,0,3767,"2025-06-04 14:32:18"
25157294711,2025-06-04,CUSTOMER,FULL,1999-01-09,26,1996-01-14,29,1200000,60,5,0,0,13637,"2025-06-04 14:32:10"
8800019958,2025-06-02,CUSTOMER,FULL,1984-08-24,40,NULL,-1,600000,48,4,0,0,10111,"2025-06-04 14:32:08"
25157014643,2025-06-04,CUSTOMER,FULL,1999-03-06,26,NULL,0,650000,48,4,0,0,6067,"2025-06-04 14:32:00"
7808950396,2025-06-02,CUSTOMER,FULL,1990-01-01,35,2000-01-01,25,999000,72,6,0,0,16728,"2025-06-04 14:31:58"
7808961834,2025-06-04,CUSTOMER,FULL,2000-07-15,24,NULL,0,350000,36,3,0,0,2751,"2025-06-04 14:31:45"
7808963759,2025-06-03,CUSTOMER,FULL,1983-01-01,42,NULL,-1,550000,60,5,0,0,12870,"2025-06-04 14:31:35"
25156748994,2025-05-30,CO-APPLICANT,FULL,1975-05-05,50,1999-09-29,25,790000,49,5,0,0,8530,"2025-06-04 14:31:35"
25157295389,2025-06-04,CUSTOMER,FULL,2001-07-16,23,NULL,0,939000,60,5,0,0,10017,"2025-06-04 14:31:33"
25156075210,2025-05-10,CUSTOMER,FULL,2002-09-09,22,NULL,-1,1950000,44,4,0,0,19766,"2025-06-04 14:30:43"
25157294383,2025-06-04,CUSTOMER,FULL,1986-01-01,39,NULL,0,195000,24,2,0,0,1968,"2025-06-04 14:30:37"
25157301947,2025-06-04,CUSTOMER,FULL,2000-09-05,24,NULL,0,620000,59,5,0,0,6695,"2025-06-04 14:30:29"
25157303193,2025-06-04,CUSTOMER,FULL,1990-07-15,34,NULL,0,360000,36,3,0,0,3480,"2025-06-04 14:30:08"
25157295951,2025-06-04,CUSTOMER,FULL,1970-05-12,55,NULL,0,200000,36,3,0,0,11848,"2025-06-04 14:29:31"
25157110574,2025-06-03,CO-APPLICANT,FULL,1978-01-01,47,2003-01-01,22,500000,48,4,0,0,4661,"2025-06-04 14:29:25"
25157301332,2025-06-04,CUSTOMER,FULL,1992-04-20,33,NULL,0,70000,12,1,0,0,553,"2025-06-04 14:29:07"
25156753627,2025-05-31,CUSTOMER,FULL,1995-11-24,29,1966-05-05,59,635000,60,5,0,0,7201,"2025-06-04 14:28:19"
7808892185,2025-05-28,CUSTOMER,FULL,1991-06-04,33,1986-03-02,39,550000,48,4,0,0,6108,"2025-06-04 14:27:57"
25156694228,2025-05-29,CUSTOMER,FULL,2000-03-11,25,1973-04-06,52,550000,36,3,0,0,4323,"2025-06-04 14:27:29"
7809001259,2025-05-26,CUSTOMER,FULL,1996-11-28,28,NULL,-1,279000,36,3,0,0,2433,"2025-06-04 14:27:16"
25157300177,2025-06-04,CUSTOMER,FULL,1976-08-24,48,NULL,0,300000,36,3,0,0,9697,"2025-06-04 14:27:09"
25157301041,2025-06-04,CUSTOMER,FULL,1998-02-14,27,1968-03-03,57,900000,60,5,0,0,9856,"2025-06-04 14:27:02"
25157300731,2025-06-04,CUSTOMER,FULL,1996-09-22,28,1968-11-03,56,1280000,60,5,0,0,14863,"2025-06-04 14:26:54"
25156783668,2025-06-03,CUSTOMER,FULL,1994-01-01,31,NULL,-1,842000,60,5,0,0,10314,"2025-06-04 14:26:50"
7809007418,2025-06-04,CUSTOMER,FULL,1998-02-07,27,NULL,0,277000,42,4,0,0,2785,"2025-06-04 14:26:48"
8800003113,2025-05-29,CUSTOMER,FULL,2000-12-09,24,1988-12-01,36,318000,36,3,0,0,2500,"2025-06-04 14:26:37"
