APPLICATION_NUMBER,APPLICATION_DATE,CUSTOMER_TYPE,CALCULATION_TYPE,CUSTOMER_DOB,CUSTOMER_AGE,CO_APPLICANT_DOB,CO_APPLICANT_AGE,FINANCE_AMOUNT,TENURE_IN_MONTH,TENURE_IN_YEAR,PARTIAL_FINANCE_AMOUNT,PARTIAL_TENURE,PREMIUM,CREATED_ON
25156445318,2025-05-26,CUSTOMER,FULL,1996-04-23,29,1961-01-01,64,545500,47,4,0,0,5298,"2025-06-03 20:53:44"
25157292183,2025-06-03,CUSTOMER,FULL,1997-05-22,28,NULL,0,263000,48,4,0,0,2666,"2025-06-03 20:51:41"
25156934954,2025-06-03,CUSTOMER,FULL,1977-07-01,47,NULL,0,100000,18,2,0,0,1808,"2025-06-03 20:50:25"
7808973406,2025-05-27,CUSTOMER,FULL,2001-04-03,24,1978-01-01,47,600000,60,5,0,0,6479,"2025-06-03 20:48:01"
7808975148,2025-06-03,CUSTOMER,FULL,1987-08-16,37,NULL,0,850000,60,5,0,0,14674,"2025-06-03 20:46:26"
7809015515,2025-06-03,CUSTOMER,FULL,1999-06-06,25,NULL,0,600000,36,3,0,0,5296,"2025-06-03 20:44:18"
25156772041,2025-06-02,CUSTOMER,FULL,1986-06-04,38,NULL,-1,854000,72,6,0,0,19701,"2025-06-03 20:41:25"
25157291951,2025-06-03,CUSTOMER,FULL,1987-01-02,38,1983-05-11,42,250000,36,3,0,0,3375,"2025-06-03 20:40:34"
25156227792,2025-05-16,CUSTOMER,FULL,1985-01-01,40,NULL,-1,1300000,60,5,0,0,26861,"2025-06-03 20:40:07"
25156781028,2025-06-03,CUSTOMER,FULL,1987-07-03,37,1970-01-01,55,800000,60,5,0,0,13018,"2025-06-03 20:38:32"
25156041143,2025-05-07,CUSTOMER,FULL,2003-11-15,21,1973-01-01,52,740000,60,5,0,0,7737,"2025-06-03 20:38:28"
25156753034,2025-05-31,CUSTOMER,FULL,1985-06-16,39,1996-05-02,29,300000,36,3,0,0,4149,"2025-06-03 20:38:24"
25156781494,2025-06-03,CUSTOMER,FULL,1996-01-28,29,1987-09-22,37,780000,60,5,0,0,8846,"2025-06-03 20:37:48"
25156755176,2025-05-31,CUSTOMER,FULL,1987-01-01,38,2005-10-19,19,420000,36,3,0,0,5090,"2025-06-03 20:37:32"
25157291937,2025-06-03,CUSTOMER,FULL,1975-01-01,50,2000-08-10,24,430000,24,2,0,0,10212,"2025-06-03 20:36:52"
25156699854,2025-05-29,CUSTOMER,FULL,1995-01-01,30,NULL,-1,905000,60,5,0,0,10861,"2025-06-03 20:34:18"
25156836066,2025-06-03,CUSTOMER,FULL,2002-01-01,23,NULL,0,300000,48,4,0,0,2808,"2025-06-03 20:27:29"
25156772551,2025-06-02,CUSTOMER,FULL,1987-06-14,37,1995-11-17,29,520000,48,4,0,0,7161,"2025-06-03 20:26:22"
7808989390,2025-06-03,CUSTOMER,FULL,1978-01-01,47,1997-04-02,28,685000,48,4,0,0,24565,"2025-06-03 20:25:40"
7807969971,2025-05-27,CUSTOMER,FULL,1988-12-17,36,1988-05-10,37,1000000,60,5,0,0,16391,"2025-06-03 20:24:06"
25156890877,2025-06-03,CUSTOMER,FULL,1970-01-01,55,1975-01-01,50,300000,36,3,0,0,16419,"2025-06-03 20:23:51"
25156738300,2025-05-30,CUSTOMER,FULL,1993-12-12,31,1995-11-11,29,470000,60,5,0,0,6351,"2025-06-03 20:20:35"
25156781242,2025-06-03,CO-APPLICANT,FULL,1965-01-01,60,1987-06-01,38,585000,48,4,0,0,8588,"2025-06-03 20:19:05"
25157007324,2025-06-03,CUSTOMER,FULL,1974-01-01,51,2004-06-18,20,260000,36,3,0,0,10717,"2025-06-03 20:18:52"
25157292082,2025-06-03,CUSTOMER,FULL,1998-08-25,26,NULL,0,413000,60,5,0,0,4479,"2025-06-03 20:18:41"
7809057585,2025-06-03,CUSTOMER,FULL,1997-02-19,28,NULL,0,300000,48,4,0,0,3041,"2025-06-03 20:17:26"
25157290758,2025-06-03,CUSTOMER,FULL,1993-09-10,31,NULL,0,440000,47,4,0,0,4523,"2025-06-03 20:17:19"
7808994168,2025-05-28,CUSTOMER,FULL,2004-07-10,20,1994-04-04,31,1280000,60,5,0,0,13171,"2025-06-03 20:14:21"
25156431846,2025-05-26,CUSTOMER,FULL,1994-05-10,31,NULL,-1,565000,36,3,0,0,4841,"2025-06-03 20:14:09"
25157291906,2025-06-03,CUSTOMER,FULL,1988-04-23,37,1957-07-04,67,920000,60,5,0,0,14971,"2025-06-03 20:12:17"
7808922824,2025-06-03,CUSTOMER,FULL,1982-01-01,43,NULL,0,929000,60,5,0,0,24117,"2025-06-03 20:09:32"
7808902433,2025-06-03,CUSTOMER,FULL,1993-01-10,32,1990-11-20,34,360000,48,4,0,0,4308,"2025-06-03 20:09:22"
7808988698,2025-05-31,CUSTOMER,FULL,1997-06-07,27,NULL,-1,700000,60,5,0,0,7666,"2025-06-03 20:07:29"
25156767072,2025-06-02,CUSTOMER,FULL,1981-01-01,44,NULL,-1,220000,24,2,0,0,3256,"2025-06-03 20:00:44"
7808796589,2025-05-22,CUSTOMER,FULL,1977-12-07,47,NULL,-1,350000,35,3,0,0,10239,"2025-06-03 20:00:00"
25157291861,2025-06-03,CUSTOMER,FULL,1999-05-10,26,NULL,0,710000,48,4,0,0,6627,"2025-06-03 19:59:26"
25156300242,2025-05-19,CUSTOMER,FULL,1991-07-01,33,1991-07-01,33,1600000,84,7,0,0,29850,"2025-06-03 19:57:08"
25156766907,2025-06-02,CUSTOMER,FULL,1976-06-15,48,1991-01-01,34,250000,36,3,0,0,7142,"2025-06-03 19:56:35"
7808958695,2025-05-28,CUSTOMER,FULL,1999-04-06,26,2002-01-08,23,650000,60,5,0,0,7049,"2025-06-03 19:56:34"
25156751590,2025-05-31,CUSTOMER,FULL,1996-05-31,29,1996-05-05,29,750000,60,5,0,0,8505,"2025-06-03 19:55:58"
7808645869,2025-06-03,CUSTOMER,FULL,1998-01-12,27,1987-07-01,37,410000,60,5,0,0,5047,"2025-06-03 19:55:57"
25157291922,2025-06-03,CUSTOMER,FULL,1997-08-16,27,NULL,0,2000000,60,5,0,0,22940,"2025-06-03 19:54:14"
7808889417,2025-06-03,CUSTOMER,FULL,2001-10-28,23,1969-03-15,56,645000,59,5,0,0,7634,"2025-06-03 19:53:29"
25156688327,2025-05-29,CO-APPLICANT,FULL,1975-02-17,50,2000-04-15,25,750000,60,5,0,0,8098,"2025-06-03 19:53:01"
25157022246,2025-06-03,CUSTOMER,FULL,2000-04-09,25,NULL,0,425000,48,4,0,0,4439,"2025-06-03 19:52:17"
25157134729,2025-06-03,CUSTOMER,FULL,1996-10-02,28,NULL,0,284000,36,3,0,0,2477,"2025-06-03 19:51:12"
7809031530,2025-06-03,CUSTOMER,FULL,2000-01-01,25,1963-01-01,62,450000,30,3,0,0,3972,"2025-06-03 19:50:44"
25157232477,2025-06-03,CUSTOMER,FULL,1983-01-01,42,NULL,0,400000,36,3,0,0,6457,"2025-06-03 19:48:26"
7809019528,2025-06-02,CUSTOMER,FULL,1987-09-07,37,NULL,-1,150000,36,3,0,0,1898,"2025-06-03 19:47:37"
25156782916,2025-06-03,CUSTOMER,FULL,1995-07-18,29,NULL,0,410000,36,3,0,0,3334,"2025-06-03 19:43:51"
7808960076,2025-06-03,CUSTOMER,FULL,2001-05-14,24,1996-03-01,29,273000,42,4,0,0,2574,"2025-06-03 19:42:30"
25157291882,2025-06-03,CUSTOMER,FULL,1997-09-17,27,NULL,0,220000,24,2,0,0,1576,"2025-06-03 19:40:10"
25157291775,2025-06-03,CUSTOMER,FULL,1984-04-07,41,NULL,0,3300000,60,5,0,0,73286,"2025-06-03 19:36:50"
7808865244,2025-06-03,CUSTOMER,"PARTIAL FINANCE AMOUNT",1971-03-11,54,NULL,0,240000,24,2,120000,0,4862,"2025-06-03 19:36:44"
25157031193,2025-06-03,CUSTOMER,FULL,1985-12-29,39,NULL,0,160000,18,2,0,0,1704,"2025-06-03 19:36:25"
25156370340,2025-05-20,CUSTOMER,FULL,2000-05-03,25,1980-01-01,45,800000,48,4,0,0,7600,"2025-06-03 19:35:27"
25156779888,2025-06-02,CUSTOMER,FULL,1990-04-04,35,1989-07-09,35,200000,24,2,0,0,1710,"2025-06-03 19:34:11"
7808920586,2025-06-02,CUSTOMER,FULL,1982-04-20,43,2002-12-20,22,500000,44,4,0,0,12125,"2025-06-03 19:32:43"
7808713538,2025-05-13,CUSTOMER,FULL,1996-01-20,29,1998-06-03,26,100000,11,1,0,0,737,"2025-06-03 19:32:06"
7808597871,2025-06-03,CUSTOMER,FULL,1991-05-18,34,NULL,0,1500000,29,3,0,0,16249,"2025-06-03 19:31:16"
25156426175,2025-05-24,CUSTOMER,FULL,1993-03-17,32,1975-05-15,50,210000,36,3,0,0,2107,"2025-06-03 19:31:15"
7808991687,2025-06-03,CUSTOMER,FULL,1996-05-28,29,1989-03-15,36,297000,42,4,0,0,3053,"2025-06-03 19:29:16"
25156456192,2025-05-27,CUSTOMER,FULL,1998-01-01,27,1970-07-20,54,350000,36,3,0,0,2763,"2025-06-03 19:24:44"
25156778022,2025-06-03,CUSTOMER,FULL,1979-06-07,45,1977-04-22,48,613000,48,4,0,0,15748,"2025-06-03 19:23:07"
25157265653,2025-06-03,CUSTOMER,FULL,1992-12-19,32,NULL,0,320000,48,4,0,0,3497,"2025-06-03 19:22:48"
25157103670,2025-06-03,CUSTOMER,FULL,1994-07-20,30,NULL,0,600000,36,3,0,0,4992,"2025-06-03 19:22:27"
25156057194,2025-05-08,CUSTOMER,FULL,1980-01-01,45,NULL,-1,600000,47,4,0,0,15414,"2025-06-03 19:22:08"
25156743789,2025-05-30,CUSTOMER,FULL,1979-01-01,46,NULL,-1,250000,37,4,0,0,7977,"2025-06-03 19:21:53"
7808846051,2025-05-24,CUSTOMER,FULL,1979-07-10,45,NULL,-1,1700000,60,5,0,0,52237,"2025-06-03 19:17:38"
7808694297,2025-05-27,CUSTOMER,FULL,1995-06-03,29,NULL,-1,200000,25,3,0,0,1855,"2025-06-03 19:14:54"
25157229046,2025-06-03,CUSTOMER,FULL,1995-03-17,30,2000-05-11,25,560000,60,5,0,0,6523,"2025-06-03 19:13:14"
25156772812,2025-06-02,CO-APPLICANT,FULL,2000-01-01,25,1989-11-19,35,480000,36,3,0,0,4877,"2025-06-03 19:13:11"
7809036053,2025-05-28,CUSTOMER,FULL,2002-08-18,22,NULL,-1,210000,48,4,0,0,2129,"2025-06-03 19:12:19"
25157206999,2025-06-03,CUSTOMER,FULL,1985-01-02,40,NULL,0,700000,60,5,0,0,14464,"2025-06-03 19:11:55"
7809024360,2025-06-02,CUSTOMER,FULL,1980-01-01,45,1994-06-30,30,565000,84,7,0,0,23322,"2025-06-03 19:11:36"
25156743017,2025-05-30,CUSTOMER,FULL,1979-01-01,46,NULL,-1,750000,48,4,0,0,21285,"2025-06-03 19:10:39"
25156773678,2025-06-02,CUSTOMER,FULL,1994-01-24,31,NULL,-1,158000,24,2,0,0,1194,"2025-06-03 19:10:00"
25157224189,2025-06-03,CUSTOMER,FULL,1981-01-01,44,1978-06-08,46,700000,60,5,0,0,19544,"2025-06-03 19:09:23"
25156774050,2025-06-02,CUSTOMER,FULL,1990-07-27,34,1959-01-01,66,506000,60,5,0,0,6939,"2025-06-03 19:09:14"
7807362561,2025-06-03,CUSTOMER,FULL,1999-12-11,25,NULL,0,336000,36,3,0,0,2756,"2025-06-03 19:08:31"
25156758984,2025-05-31,CUSTOMER,FULL,1985-10-12,39,1971-01-01,54,800000,57,5,0,0,14878,"2025-06-03 19:07:37"
7808997376,2025-06-02,CUSTOMER,FULL,1999-05-05,26,1974-06-04,50,740000,84,7,0,0,10296,"2025-06-03 19:04:50"
7808963811,2025-06-02,CUSTOMER,FULL,1991-01-01,34,NULL,-1,400000,36,3,0,0,4333,"2025-06-03 19:03:56"
25157014916,2025-06-03,CUSTOMER,FULL,1977-02-03,48,NULL,0,580000,60,5,0,0,26719,"2025-06-03 19:03:55"
25156767253,2025-06-02,CUSTOMER,FULL,2002-02-25,23,2001-01-19,24,466850,60,5,0,0,5526,"2025-06-03 19:02:32"
25156054254,2025-05-08,CUSTOMER,FULL,2001-09-26,23,1970-02-09,55,330000,36,3,0,0,2668,"2025-06-03 19:02:16"
7808212797,2025-06-03,CUSTOMER,FULL,1984-12-17,40,1990-03-10,35,2050000,58,5,0,0,45865,"2025-06-03 19:01:34"
25156785037,2025-06-03,CUSTOMER,FULL,1994-01-21,31,1999-06-27,25,244000,30,3,0,0,2373,"2025-06-03 18:59:39"
7808881899,2025-06-02,CUSTOMER,FULL,1975-06-02,50,1968-01-01,57,525000,60,5,0,0,26137,"2025-06-03 18:57:49"
7808985041,2025-06-03,CUSTOMER,FULL,1988-09-30,36,NULL,0,350000,36,3,0,0,3755,"2025-06-03 18:57:49"
25156686112,2025-05-29,CUSTOMER,FULL,1992-04-06,33,NULL,-1,258000,37,4,0,0,2905,"2025-06-03 18:57:26"
25157082962,2025-06-03,CUSTOMER,FULL,1993-04-30,32,1997-07-15,27,900000,72,6,0,0,14433,"2025-06-03 18:56:39"
25156396317,2025-05-22,CUSTOMER,FULL,1999-02-03,26,1997-05-04,28,1046000,71,6,0,0,14985,"2025-06-03 18:55:44"
25157129284,2025-06-03,CUSTOMER,FULL,2003-09-05,21,1980-01-01,45,713000,60,5,0,0,7455,"2025-06-03 18:55:35"
25157191247,2025-06-03,CUSTOMER,FULL,1990-12-08,34,1996-01-08,29,825000,60,5,0,0,11137,"2025-06-03 18:54:10"
25156751096,2025-05-30,CUSTOMER,FULL,1999-08-06,25,1964-11-02,60,920000,48,4,0,0,8740,"2025-06-03 18:53:31"
25156767444,2025-06-02,CUSTOMER,FULL,1995-06-21,29,NULL,-1,206000,47,4,0,0,2268,"2025-06-03 18:51:37"
25156450407,2025-05-27,CUSTOMER,FULL,2000-12-01,24,NULL,-1,780000,60,5,0,0,8395,"2025-06-03 18:51:27"
7809051802,2025-06-03,CUSTOMER,FULL,1999-08-02,25,NULL,0,400000,36,3,0,0,3144,"2025-06-03 18:50:37"
25156693018,2025-05-29,CUSTOMER,FULL,2001-04-08,24,NULL,-1,204000,25,3,0,0,1789,"2025-06-03 18:49:39"
25157235912,2025-06-03,CUSTOMER,FULL,1994-11-05,30,1977-10-06,47,290000,36,3,0,0,2601,"2025-06-03 18:49:08"
25156751095,2025-05-30,CUSTOMER,FULL,1996-04-04,29,NULL,-1,400000,35,3,0,0,3253,"2025-06-03 18:49:00"
25156449295,2025-05-26,CUSTOMER,FULL,1985-03-23,40,1993-09-14,31,330000,36,3,0,0,5117,"2025-06-03 18:47:02"
25156750676,2025-06-02,CUSTOMER,FULL,1996-02-09,29,NULL,-1,785000,84,7,0,0,11561,"2025-06-03 18:47:01"
25156765312,2025-06-02,CUSTOMER,FULL,1993-04-25,32,NULL,-1,640000,60,5,0,0,8006,"2025-06-03 18:46:37"
25156230624,2025-05-16,CUSTOMER,FULL,2000-11-04,24,NULL,-1,820000,60,5,0,0,8854,"2025-06-03 18:45:52"
25157211853,2025-06-03,CUSTOMER,FULL,2001-01-01,24,NULL,0,200000,23,2,0,0,1254,"2025-06-03 18:45:19"
25157049909,2025-06-03,CUSTOMER,FULL,1980-05-05,45,NULL,0,2810000,84,7,0,0,128886,"2025-06-03 18:45:09"
7808714764,2025-06-03,CUSTOMER,FULL,1992-11-04,32,NULL,0,640000,44,4,0,0,6820,"2025-06-03 18:44:55"
7809008733,2025-05-29,CUSTOMER,FULL,1995-11-10,29,NULL,-1,1050000,72,6,0,0,15637,"2025-06-03 18:43:38"
7808990367,2025-05-27,CUSTOMER,FULL,1975-07-05,49,NULL,-1,800000,36,3,0,0,25460,"2025-06-03 18:42:49"
25157231049,2025-06-03,CUSTOMER,FULL,1986-11-04,38,NULL,0,335000,42,4,0,0,5222,"2025-06-03 18:42:30"
25157139590,2025-06-03,CUSTOMER,FULL,1996-03-10,29,NULL,0,550000,60,5,0,0,6484,"2025-06-03 18:42:09"
7808992131,2025-05-26,CUSTOMER,FULL,1997-04-12,28,1985-07-07,39,274000,60,5,0,0,3182,"2025-06-03 18:41:37"
25156757002,2025-05-31,CUSTOMER,FULL,1998-04-09,27,1980-09-08,44,620000,59,5,0,0,6790,"2025-06-03 18:41:15"
7809033988,2025-06-01,CUSTOMER,FULL,1990-01-18,35,NULL,-1,150000,12,1,0,0,1282,"2025-06-03 18:40:14"
7808845602,2025-06-03,CUSTOMER,FULL,1995-03-02,30,2002-06-12,22,300000,36,3,0,0,2840,"2025-06-03 18:39:19"
7808949892,2025-05-21,CUSTOMER,FULL,1987-05-10,38,1993-11-15,31,534000,72,6,0,0,10788,"2025-06-03 18:39:10"
7808684276,2025-04-28,CUSTOMER,FULL,2006-02-03,19,1980-01-01,45,795000,60,5,0,0,8490,"2025-06-03 18:38:34"
25157170567,2025-06-03,CUSTOMER,FULL,1980-06-07,44,NULL,0,960000,60,5,0,0,27120,"2025-06-03 18:37:53"
25156780329,2025-06-02,CUSTOMER,FULL,1996-07-21,28,1997-07-10,27,354000,45,4,0,0,3376,"2025-06-03 18:37:14"
8800025386,2025-06-03,CUSTOMER,FULL,1985-01-01,40,NULL,0,570000,48,4,0,0,9605,"2025-06-03 18:35:51"
25156785326,2025-06-03,CUSTOMER,FULL,1994-08-25,30,1962-09-01,62,1450000,72,6,0,0,19420,"2025-06-03 18:35:19"
7806743801,2025-06-03,CUSTOMER,FULL,2000-01-01,25,NULL,0,508000,36,3,0,0,3993,"2025-06-03 18:33:45"
25157136144,2025-06-03,CUSTOMER,FULL,1974-05-30,51,1977-05-01,48,452000,42,4,0,0,23687,"2025-06-03 18:33:09"
7808939486,2025-05-22,CUSTOMER,FULL,1999-10-20,25,NULL,-1,540000,48,4,0,0,5034,"2025-06-03 18:33:08"
7808949165,2025-06-01,CUSTOMER,FULL,1994-07-02,30,1998-04-06,27,900000,59,5,0,0,11799,"2025-06-03 18:32:46"
25156782024,2025-06-03,CUSTOMER,FULL,1991-06-02,34,NULL,0,130000,24,2,0,0,1065,"2025-06-03 18:31:27"
25156765728,2025-06-02,CUSTOMER,FULL,1989-09-15,35,1964-01-01,61,225000,36,3,0,0,2555,"2025-06-03 18:29:17"
25156884599,2025-06-03,CUSTOMER,FULL,1998-01-01,27,1987-06-01,38,800000,35,3,0,0,6939,"2025-06-03 18:28:26"
7808935499,2025-06-02,CUSTOMER,FULL,1999-10-16,25,1970-02-04,55,730000,36,3,0,0,5987,"2025-06-03 18:28:26"
7809022580,2025-05-29,CUSTOMER,FULL,1995-02-02,30,1964-01-01,61,375000,24,2,0,0,2774,"2025-06-03 18:28:13"
7808971993,2025-05-30,CUSTOMER,FULL,2003-02-08,22,1973-01-01,52,535000,60,5,0,0,5777,"2025-06-03 18:28:11"
7809028385,2025-05-30,CUSTOMER,FULL,1990-02-04,35,NULL,-1,331000,36,3,0,0,3391,"2025-06-03 18:27:52"
7808045138,2025-06-03,CUSTOMER,FULL,1998-03-21,27,1977-11-11,47,700000,36,3,0,0,6072,"2025-06-03 18:26:36"
25156572145,2025-05-28,CUSTOMER,FULL,1987-12-31,37,NULL,-1,620000,60,5,0,0,10704,"2025-06-03 18:26:31"
7809025435,2025-05-31,CUSTOMER,FULL,1982-08-05,42,2003-01-23,22,660000,48,4,0,0,12975,"2025-06-03 18:25:11"
25156738444,2025-06-03,CUSTOMER,FULL,1980-05-30,45,NULL,0,600000,59,5,0,0,18437,"2025-06-03 18:24:24"
25155163663,2025-04-03,CUSTOMER,FULL,1996-05-03,28,1993-01-01,32,290000,36,3,0,0,2529,"2025-06-03 18:24:04"
25157177467,2025-06-03,CUSTOMER,"PARTIAL FINANCE AMOUNT",1979-07-01,45,1985-01-01,40,640000,55,5,480000,0,14750,"2025-06-03 18:23:43"
25156755680,2025-05-31,CUSTOMER,FULL,1987-07-01,37,NULL,-1,866500,61,6,0,0,16380,"2025-06-03 18:23:29"
7808806847,2025-06-03,CUSTOMER,FULL,2003-06-26,21,NULL,0,450000,48,4,0,0,4514,"2025-06-03 18:23:14"
25157013847,2025-06-03,CUSTOMER,FULL,1982-07-07,42,NULL,0,768000,60,5,0,0,18388,"2025-06-03 18:22:45"
25156782429,2025-06-03,CUSTOMER,FULL,2000-07-06,24,1979-07-01,45,462000,48,4,0,0,4307,"2025-06-03 18:22:36"
25157069191,2025-06-03,CUSTOMER,FULL,2000-03-15,25,NULL,0,1275000,35,3,0,0,11254,"2025-06-03 18:22:30"
25157114037,2025-06-03,CUSTOMER,FULL,1989-01-01,36,1993-08-18,31,350000,48,4,0,0,4539,"2025-06-03 18:22:28"
25157125840,2025-06-03,CUSTOMER,FULL,1991-01-01,34,1994-01-12,31,640500,48,4,0,0,7460,"2025-06-03 18:22:02"
25157107125,2025-06-03,CUSTOMER,FULL,1985-11-29,39,1988-10-10,36,530000,48,4,0,0,8318,"2025-06-03 18:20:33"
7808963608,2025-05-31,CUSTOMER,FULL,1999-08-13,25,NULL,-1,90000,35,3,0,0,708,"2025-06-03 18:19:12"
7808975642,2025-06-03,CUSTOMER,FULL,1976-01-03,49,NULL,0,825000,72,6,0,0,43195,"2025-06-03 18:18:15"
25157117532,2025-06-03,CUSTOMER,FULL,1986-10-20,38,1990-08-05,34,232222,24,2,0,0,2195,"2025-06-03 18:18:01"
8800121852,2025-06-03,CUSTOMER,FULL,1987-11-01,37,NULL,0,530000,84,7,0,0,11483,"2025-06-03 18:17:58"
25156421770,2025-05-24,CUSTOMER,FULL,2001-01-15,24,NULL,-1,280000,36,3,0,0,2455,"2025-06-03 18:17:45"
25157014984,2025-06-03,CUSTOMER,FULL,1993-06-08,31,1987-06-26,37,500000,35,3,0,0,4284,"2025-06-03 18:17:44"
7808952658,2025-06-03,CUSTOMER,FULL,2003-07-18,21,1982-06-29,42,570000,30,3,0,0,4836,"2025-06-03 18:17:43"
25156783241,2025-06-03,CUSTOMER,FULL,1975-01-01,50,2000-06-01,25,105000,23,2,0,0,2494,"2025-06-03 18:17:30"
25156783733,2025-06-03,CUSTOMER,FULL,1983-04-06,42,NULL,0,620000,60,5,0,0,14508,"2025-06-03 18:17:17"
25156781389,2025-06-03,CUSTOMER,FULL,1996-06-03,29,1972-01-01,53,820000,60,5,0,0,9299,"2025-06-03 18:17:04"
25156398741,2025-05-22,CUSTOMER,FULL,1995-04-03,30,1974-01-30,51,953000,60,5,0,0,11437,"2025-06-03 18:17:01"
25156745689,2025-05-30,CO-APPLICANT,FULL,1980-10-12,44,2000-03-06,25,545000,60,5,0,0,5885,"2025-06-03 18:16:53"
25155616040,2025-04-24,CUSTOMER,FULL,2002-04-28,22,1996-02-16,29,300000,60,5,0,0,3240,"2025-06-03 18:16:17"
25157080951,2025-06-03,CUSTOMER,FULL,1972-03-01,53,NULL,0,1100000,60,5,0,0,78257,"2025-06-03 18:14:11"
7808244535,2025-06-03,CUSTOMER,FULL,1971-11-21,53,1999-07-03,25,550000,60,5,0,0,35793,"2025-06-03 18:14:07"
25157158802,2025-06-03,CUSTOMER,FULL,1990-12-10,34,NULL,0,950000,36,3,0,0,9181,"2025-06-03 18:13:54"
25156781783,2025-06-03,CUSTOMER,FULL,1997-03-08,28,NULL,0,500000,48,4,0,0,5399,"2025-06-03 18:13:16"
8800130601,2025-06-03,CUSTOMER,FULL,1991-03-01,34,NULL,0,600000,30,3,0,0,6500,"2025-06-03 18:12:29"
25156863558,2025-06-03,CUSTOMER,FULL,1988-05-16,37,NULL,0,546000,60,5,0,0,8885,"2025-06-03 18:11:43"
7808923558,2025-05-28,CUSTOMER,FULL,1990-01-02,35,1967-05-10,58,180000,24,2,0,0,1539,"2025-06-03 18:11:28"
25156760885,2025-06-01,CUSTOMER,FULL,1992-12-23,32,NULL,-1,1500000,60,5,0,0,18904,"2025-06-03 18:10:03"
25156756937,2025-05-31,CUSTOMER,FULL,2000-06-28,24,1980-01-01,45,620000,36,3,0,0,4873,"2025-06-03 18:08:15"
8800103958,2025-05-27,CUSTOMER,FULL,1995-10-13,29,NULL,-1,750000,83,7,0,0,11045,"2025-06-03 18:06:56"
25157117529,2025-06-03,CUSTOMER,FULL,1992-05-03,33,NULL,0,748000,60,5,0,0,9745,"2025-06-03 18:06:50"
8800037200,2025-06-02,CUSTOMER,FULL,2007-04-02,18,1978-01-01,47,610000,60,5,0,0,6414,"2025-06-03 18:06:48"
25156768402,2025-06-02,CUSTOMER,FULL,1993-01-12,32,NULL,-1,1450000,71,6,0,0,23253,"2025-06-03 18:05:54"
7808937540,2025-05-29,CUSTOMER,FULL,1988-05-25,37,NULL,-1,295000,36,3,0,0,3673,"2025-06-03 18:05:31"
25156783398,2025-06-03,CUSTOMER,FULL,1999-04-02,26,1966-01-01,59,1200000,60,5,0,0,13637,"2025-06-03 18:04:40"
25156744899,2025-05-30,CUSTOMER,FULL,2003-01-01,22,1965-01-01,60,975000,59,5,0,0,10332,"2025-06-03 18:04:20"
8800002187,2025-06-03,CUSTOMER,FULL,1989-06-05,35,NULL,0,400000,36,3,0,0,4064,"2025-06-03 18:04:10"
7808877397,2025-06-03,CUSTOMER,FULL,1968-06-01,57,NULL,0,150000,18,2,0,0,6494,"2025-06-03 18:04:07"
25157146472,2025-06-03,CUSTOMER,FULL,1984-01-01,41,1978-01-01,47,850000,61,6,0,0,21425,"2025-06-03 18:03:47"
25156785240,2025-06-03,CUSTOMER,FULL,1980-03-02,45,1978-03-03,47,372000,60,5,0,0,11431,"2025-06-03 18:03:22"
7808939702,2025-06-03,CUSTOMER,FULL,1996-02-28,29,1997-01-10,28,550000,48,4,0,0,6056,"2025-06-03 18:03:21"
7808958693,2025-05-27,CUSTOMER,FULL,1983-07-16,41,NULL,-1,305000,12,1,0,0,1800,"2025-06-03 18:03:08"
25156785499,2025-06-03,CUSTOMER,FULL,1992-01-01,33,NULL,0,300000,35,3,0,0,2769,"2025-06-03 18:01:52"
7808842199,2025-06-03,CUSTOMER,FULL,1993-09-22,31,NULL,0,400000,36,3,0,0,3890,"2025-06-03 18:00:56"
25156223943,2025-05-16,CUSTOMER,FULL,1996-12-15,28,NULL,-1,1300000,84,7,0,0,21246,"2025-06-03 18:00:08"
25156777162,2025-06-02,CUSTOMER,FULL,1975-05-15,50,1978-03-02,47,1900000,84,7,0,0,142883,"2025-06-03 17:59:39"
7808847919,2025-05-31,CUSTOMER,FULL,2000-06-20,24,2002-06-12,22,615000,48,4,0,0,5734,"2025-06-03 17:59:02"
8800003926,2025-06-03,CUSTOMER,FULL,1989-10-26,35,1961-01-01,64,130000,24,2,0,0,1034,"2025-06-03 17:58:27"
8800004085,2025-06-03,CUSTOMER,FULL,1973-08-20,51,NULL,0,400000,30,3,0,0,15652,"2025-06-03 17:58:00"
8800109902,2025-06-03,CUSTOMER,FULL,1994-07-03,30,1997-01-01,28,1980000,36,3,0,0,17757,"2025-06-03 17:57:24"
25157079514,2025-06-03,CUSTOMER,FULL,2004-10-10,20,1973-05-16,52,500000,30,3,0,0,3900,"2025-06-03 17:57:06"
25156937006,2025-06-03,CUSTOMER,FULL,1988-01-01,37,1962-07-01,62,1060000,36,3,0,0,13409,"2025-06-03 17:56:49"
25156771564,2025-06-02,CUSTOMER,FULL,1986-06-11,38,1988-11-03,36,1900000,36,3,0,0,24864,"2025-06-03 17:56:38"
25157014258,2025-06-03,CUSTOMER,FULL,2001-06-10,23,NULL,0,300000,33,3,0,0,2358,"2025-06-03 17:56:36"
25157015212,2025-06-03,CUSTOMER,FULL,1985-05-01,40,NULL,0,440000,60,5,0,0,8796,"2025-06-03 17:56:12"
25156778551,2025-06-02,CUSTOMER,FULL,1993-02-12,32,1992-04-18,33,690000,84,7,0,0,11318,"2025-06-03 17:55:56"
